Title,Cast,Genres,URL
Requiem for a Dream,"['Ellen Burstyn', 'Jared Leto', 'Jennifer Connelly', 'Marlon Wayans', 'Christopher McDonald', 'Louise Lasser', 'Marcia Jean Kurtz', 'Janet Sarno', 'Suzanne Shepherd', 'Joanne Gordon', 'Charlotte Aronofsky', 'Mark Margolis', 'Michael Kaycheck', ""Jack O'Connell"", 'Chas Mastin', 'Ajay Naidu', 'Sean Gullette', 'Samia Shoaib', 'Peter Maloney', 'Abraham Abraham', 'Aliya Campbell', ""Te'ron A. O'Neal"", 'Denise Dowse', 'Bryan Chattoo', 'Eddie De Harp', 'Scott Franklin', 'Peter Cheyenne', 'Brian Costello', 'Abraham Aronofsky', 'James Chinlund', 'Olga Merediz', 'Allison Furman', 'Robert Dylan Cohen', 'Ben Shenkman', 'Keith David', 'Dylan Baker', ""Shaun O'Hagan"", 'Leland Gantt', 'Bill Buell', 'Jimmie Ray Weeks', 'Gregg Bello', 'Henry Stram', 'Heather Litteer', 'Jenny Decker', 'Ami Goodheart', 'Nina Zavarin', 'Stanley B. Herman', 'Scott Bader', 'Jim Centofanti', 'Scott Chait', 'Daniel Clarin', 'Ben Cohen', 'Eric Cohen', 'Brett Feinstein', 'Ricky Fier', 'John Getz', 'Andrew Kessler', 'Ross Lombardo', 'Carter Mansbach', 'Scott Miller', 'Todd Miller', 'Joshua Pollack', 'Craig Rallo', 'Geordan Reisner', 'Keith Scandore', 'David Seltzer', 'Chris Varvaro', 'Ricardo Viñas', 'Chad Weiner', 'Jesse Weissberger', 'Greg Weissman', 'Hubert Selby Jr.', 'Lianna Pai', 'Darren Aronofsky', 'Diana Berry', 'John Bryant', 'Keith Michaels']",['Drama'],http://www.imdb.com/title/tt0180093/
Like Stars on Earth,"['Darsheel Safary', 'Aamir Khan', 'Tisca Chopra', 'Vipin Sharma', 'Sachet Engineer', 'Tanay Chheda', 'Lalitha Lajmi', 'Girija Oak', 'Ravi Khanvilkar', 'Pratima Kulkarni', 'Meghna Malik', 'Sonali Sachdev', 'Sanjay Dadich', 'Raaj Gopal Iyer', 'Bugs Bhargava', 'Shankar Sachdev', 'M.K. Raina', 'Gurkirtan', 'Gurdeepak Kaur', 'Alorika Chatterjee', 'Megha Bengali', 'Munireh Guhilot', 'Girish Kumar Menon', 'Vivekanandan', 'Madhav Datt', 'Prashant', 'Vitthal', 'Jadav', 'Ramit Gupta', 'Arnav Valcha', 'Brihan Lamba', 'Ricky', 'Krishn Gopinath', 'Ayaan', 'Veer Mohan', 'Aniket Engineer', 'Abhishek Bachchan', 'Sanjay Sinha']","['Drama', 'Family']",http://www.imdb.com/title/tt0986264/
Lawrence of Arabia,"[""Peter O'Toole"", 'Alec Guinness', 'Anthony Quinn', 'Jack Hawkins', 'Omar Sharif', 'José Ferrer', 'Anthony Quayle', 'Claude Rains', 'Arthur Kennedy', 'Donald Wolfit', 'I.S. Johar', 'Gamil Ratib', 'Michel Ray', 'John Dimech', 'Zia Mohyeddin', 'Howard Marion-Crawford', 'Jack Gwillim', 'Hugh Miller', 'John Barry', 'Bruce Beeby', 'Fred Bennett', 'John Bennett', 'Steve Birtles', 'Robert Bolt', 'Peter Burton', 'J.R.M. Chapman', 'Tim Clutterbuck', 'Barbara Cole', 'John Crewdson', 'Basil Dignam', 'Peter Dukelow', 'Mohamed El Habachi', 'Kenneth Fortescue', 'Harry Fowler', 'Charles Gray', 'James Hayter', 'Jack Hedley', 'Rafael Hernández', 'Bert Holliday', 'Noel Howlett', 'Cher Kaoiu', 'Patrick Kavanagh', 'David Lean', 'Ned Lynch', 'Ian MacNaughton', 'Clive Morton', 'Daniel Moynihan', 'Henry Oscar', 'George Plimpton', 'Bryan Pringle', 'Kamal Rashid', 'Ernie Rice', 'Robert Rietty', 'John Robinson', 'Norman Rossington', 'John Ruddock', 'Fernando Sancho', 'Stuart Saunders', 'Cyril Shaps', 'Roy Stevens', 'Barry Warren']","['Adventure', 'Biography', 'Drama', 'History', 'War']",http://www.imdb.com/title/tt0056172/
Eternal Sunshine of the Spotless Mind,"['Jim Carrey', 'Kate Winslet', 'Gerry Robert Byrne', 'Elijah Wood', 'Thomas Jay Ryan', 'Mark Ruffalo', 'Jane Adams', 'David Cross', 'Kirsten Dunst', 'Tom Wilkinson', 'Ryan Whitney', 'Debbon Ayer', 'Amir Ali Said', 'Brian Price', 'Paulie Litt', 'Josh Flitter', 'Lola Daehler', ""Deirdre O'Connell"", 'Lauren Adler']","['Drama', 'Romance', 'Sci-Fi']",http://www.imdb.com/title/tt0338013/
A Clockwork Orange,"['Malcolm McDowell', 'Patrick Magee', 'Michael Bates', 'Warren Clarke', 'John Clive', 'Adrienne Corri', 'Carl Duering', 'Paul Farrell', 'Clive Francis', 'Michael Gover', 'Miriam Karlin', 'James Marcus', 'Aubrey Morris', 'Godfrey Quigley', 'Sheila Raynor', 'Madge Ryan', 'John Savident', 'Anthony Sharp', 'Philip Stone', 'Pauline Taylor', 'Margaret Tyzack', 'Steven Berkoff', 'Lindsay Campbell', 'Michael Tarn', 'David Prowse', 'Barrie Cookson', 'Jan Adair', 'Gaye Brown', 'Peter Burton', 'John J. Carney', 'Vivienne Chandler', 'Richard Connaught', 'Prudence Drage', 'Carol Drinkwater', 'Lee Fox', 'Cheryl Grunwald', 'Gillian Hills', 'Craig Hunter', 'Shirley Jaffe', 'Virginia Wetherell', 'Neil Wilson', 'Katya Wyeth', 'Frankie Abbott', 'Jack Arrow', 'Joe Bartlett', 'Roy Beck', 'Robert Bruce', 'Maurice Bush', 'Steadman Clark', 'George Coulouris', 'Jeremy Curry', 'David Dawkins', 'Barbie Denham', 'Andros Epaminondas', 'Helen Ford', 'Norman Gay', 'Dr. Gundry', 'Peter Hannon', 'Margaret Heald', 'Nicholas Hill', 'Heinrich Himmler', 'Adolf Hitler', 'Fred Hugh', 'Harry Hutchinson', 'Katharina Kubrick', 'Viktor Lutze', 'Olive Mercer', 'Leslie Nye', ""Glenys O'Brien"", ""George O'Gorman"", 'Nat Pearn', 'Chalmers Peddie', 'Rex Rashley', 'Fred Real', 'Pat Roach', 'Henry Robert', 'Billy Russell', 'Winifred Sabine', 'Barbara Scott', 'Shane Shelton', 'George Spence', 'Guy Standeven', 'Tom Sye', 'Arthur Tatler', 'Alec Wallis', 'Sister Watkins']","['Crime', 'Drama', 'Sci-Fi']",http://www.imdb.com/title/tt0066921/
Amélie,"['Audrey Tautou', 'Mathieu Kassovitz', 'Rufus', 'Lorella Cravotta', 'Serge Merlin', 'Jamel Debbouze', 'Clotilde Mollet', 'Claire Maurier', 'Isabelle Nanty', 'Dominique Pinon', 'Artus de Penguern', 'Yolande Moreau', 'Urbain Cancelier', 'Maurice Bénichou', 'Michel Robin', 'Andrée Damant', 'Claude Perron', 'Armelle', 'Ticky Holgado', 'Kevin Fernandes', 'Flora Guiet', 'Amaury Babault', 'André Dussollier', 'Eugène Berthier', 'Marion Pressburger', 'Charles-Roger Bour', 'Luc Palun', 'Fabienne Chaudat', 'Dominique Bettenfeld', 'Jacques Viala', 'Fabien Béhar', 'Jonathan Joss', 'Jean-Pierre Becker', 'Jean Darie', 'Thierry Gibault', 'François Bercovici', 'Franck Monier', 'Guillaume Viry', 'Valérie Zarrouk', 'Marie-Laure Descoureaux', 'Sophie Tellier', 'Gérald Weingand', 'François Viaur', 'Paule Daré', 'Marc Amyot', 'Myriam Labbé', 'Jean Rupert', 'Frankie Pain', 'Julianna Kovacs', 'Philippe Paimblanc', 'Mady Malroux', 'Monette Malroux', 'Robert Gendreu', 'Valériane de Villeneuve', 'Isis Peyrade', 'Raymonde Heudeline', 'Christiane Bopp', 'Thierry Arfeuillères', 'Jerry Lucas', 'Patrick Paroux', 'François Aubineau', 'Philippe Beautier', 'Karine Asure', 'Régis Iacono', 'Franck-Olivier Bonnet', 'Alain Floret', 'Jean-Pol Brissart', 'Frédéric Mitterrand', 'Dean Baykan', 'Joan Bennett', 'Clément Chebli', 'Rudy Galindo', 'Eloïse Labro', 'Jean-Michel Larqué', 'Manoush', 'Federico Martín Bahamontes', 'Thierry Roland', 'Sister Rosetta Tharpe', 'Jacques Thébault', 'Spencer Tracy']","['Comedy', 'Romance']",http://www.imdb.com/title/tt0211915/
3 Idiots,"['Aamir Khan', 'Madhavan', 'Sharman Joshi', 'Kareena Kapoor', 'Boman Irani', 'Omi Vaidya', 'Mona Singh', 'Javed Jaffrey', 'Parikshat Sahni', 'Olivier Lafont', 'Rahul Kumar', 'Amardeep Jha', 'Farida Dadi', 'Mukund Bhatt', 'Chaitali Bose', 'Jayant Kripalani', 'Arun Bali', 'Shoaib Ahmed', 'Dushyant Wagh', 'Pooja Goswami', 'A.S. Duggal', 'Annapurna Kaul', 'R.S. Kodange', 'Dharmendra Bhurji', 'Meghna Bhalla', 'Harvinder Singh', 'Dilshad Edibam', 'Rajeev Ravindranathan', 'Hitesh Tak', 'Rajendra Patwardhan', 'Achyut Potdar', 'Ali Fazal', 'Madhav Vaze', 'Dileep Desai', 'Raghunathan', 'Vaidyanathan', 'Kumar Veer Singh', 'Shailja Dhar', 'Dinesh Kumar', 'Aakash Dabhade', 'Apul Jaisinghani', 'Trilok Sadhwani', 'Akhil Mishra', 'Sonu', 'Atul Tiwari', 'Praful Kulkarni', 'Jalil Parkar', 'Debashish Naha', 'Michael Joseph', 'Smriti', 'Sanjay Sood', 'Dayal Sharma', 'Rakesh Sharma', 'Elihud George', 'Sarvanna', 'Tanveer Ahmed', 'Shankar Sachdev', 'Kishor Patil', 'Insia Lacewalla', 'Keshav Rae', 'Lata Kurdikar', 'Suhas Vaidya', 'Nishi Singh', 'Saurabh Agnihotri', 'Sitaram Sharma', 'Pundit Prayag Raj', 'Supriya Shukla', 'Malvika Singh', 'Tsanwal Namgyal', 'Jigmet Dorjey', 'Freny Bhagat', 'Rohitashv Gour', 'Komal Jha', 'Pitobash', 'Bharat Jha']","['Comedy', 'Drama']",http://www.imdb.com/title/tt1187043/
2001: A Space Odyssey,"['Keir Dullea', 'Gary Lockwood', 'William Sylvester', 'Daniel Richter', 'Leonard Rossiter', 'Margaret Tyzack', 'Robert Beatty', 'Sean Sullivan', 'Douglas Rain', 'Frank Miller', 'Bill Weston', 'Ed Bishop', 'Glenn Beck', 'Alan Gifford', 'Ann Gillis', 'Edwina Carroll', 'Penny Brahms', 'Heather Downham', 'Mike Lovell', 'John Ashley', 'Jimmy Bell', 'David Charkham', 'Simon Davis', 'Jonathan Daw', 'Péter Delmár', 'Terry Duggan', 'David Fleetwood', 'Danny Grover', 'Brian Hawley', 'David Hines', 'Tony Jackson', 'John Jordan', 'Scott MacKee', 'Laurence Marchant', 'Darryl Paes', 'Joe Refalo', 'Andy Wallace', 'Bob Wilyman', 'Richard Woods', 'Martin Amor', 'S. Newton Anderson', 'Ann Barrass', 'Sheraton Blount', 'Ann Bormann', 'John Clifford', 'Harold Coyne', 'Julie Croft', 'Harry Fielder', 'Penny Francis', 'Jane Hayward', 'Judy Keirn', 'Kenneth Kendall', 'Vivian Kubrick', 'Roy Lansford', 'Maggie London', 'Marcella Markham', 'Irena Marr', 'Krystyna Marr', 'Chela Matthison', 'Kim Neil', 'Jane Pearl', 'Penny Pearl', 'Ivor Powell', 'Kevin Scott', 'John Swindells', 'Burnell Tucker']","['Adventure', 'Sci-Fi']",http://www.imdb.com/title/tt0062622/
Double Indemnity,"['Fred MacMurray', 'Barbara Stanwyck', 'Edward G. Robinson', 'Porter Hall', 'Jean Heather', 'Tom Powers', 'Byron Barr', 'Richard Gaines', 'Fortunio Bonanova', 'John Philliber', 'James Adamson', 'John Berry', 'Raymond Chandler', 'Edmund Cobb', 'Kernan Cripps', 'Betty Farrington', 'Bess Flowers', 'Harold Garrison', 'Eddie Hall', 'Teala Loring', 'George Magrill', 'Sam McDaniel', 'Billy Mitchell', 'Clarence Muse', 'Miriam Nelson', 'Constance Purdy', 'Dick Rush', 'Floyd Shackelford', 'Oscar Smith', 'Douglas Spencer']","['Crime', 'Drama', 'Film-Noir', 'Mystery', 'Thriller']",http://www.imdb.com/title/tt0036775/
Toy Story,"['Tom Hanks', 'Tim Allen', 'Don Rickles', 'Jim Varney', 'Wallace Shawn', 'John Ratzenberger', 'Annie Potts', 'John Morris', 'Erik von Detten', 'Laurie Metcalf', 'R. Lee Ermey', 'Sarah Freeman', 'Penn Jillette', 'Jack Angel', 'Spencer Aste', 'Greg Berg', 'Lisa Bradley', 'Kendall Cunningham', 'Debi Derryberry', 'Cody Dorkin', 'Bill Farmer', 'Craig Good', 'Gregory Grudt', 'Danielle Judovits', 'Sam Lasseter', 'Brittany Levenbrown', 'Sherry Lynn', 'Scott McAfee', 'Mickie McGowan', ""Ryan O'Donohue"", 'Jeff Pidgeon', 'Patrick Pinney', 'Phil Proctor', 'Jan Rabson', 'Joe Ranft', 'Andrew Stanton', 'Shane Sweet', 'Toygun Ates', 'Haluk Bilginer', 'Vural Buldu', 'Anthony Burch', 'Mehmet Ali Erbil', 'Mehmet Ali Isgüder', 'Mehmet Keskinoglu', 'Mazlum Kiper', 'Füsun Kokucu', 'Nathan Lane', 'John Lasseter', 'Ernie Sabella', 'Gürdal Tosun']","['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",http://www.imdb.com/title/tt0114709/
Taxi Driver,"['Diahnne Abbott', 'Frank Adu', 'Victor Argo', 'Gino Ardito', 'Garth Avery', 'Peter Boyle', 'Albert Brooks', 'Harry Cohn', 'Copper Cunningham', 'Robert De Niro', 'Brenda Dickson', 'Harry Fischler', 'Jodie Foster', 'Nat Grant', 'Leonard Harris', 'Richard Higgs', 'Beau Kayser', 'Harvey Keitel', 'Victor Magnotta', 'Bob Maroff', 'Norman Matlock', 'Bill Minkin', 'Murray Moston', 'Harry Northup', 'Gene Palma', 'Harlan Cary Poe', 'Steven Prince', 'Peter Savage', 'Martin Scorsese', 'Cybill Shepherd', 'Nicholas Shields', 'Ralph S. Singleton', 'Joe Spinell', 'Maria Turner', 'Robin Utt', 'Tommy Ardolino', 'Joseph Bergmann', 'David Daniel', 'William Donovan', 'Jean Elliott', 'Annie Gagen', 'Trent Gough', 'Carson Grant', 'Mary-Pat Green', 'Robert John Keiber', 'James Mapes', 'Debbi Morgan', 'Antone Pagán', 'Billie Perkins', 'Catherine Scorsese', 'Charles Scorsese', 'Don Stroud', 'Frankie Verroca']","['Crime', 'Drama']",http://www.imdb.com/title/tt0075314/
Singin' in the Rain,"['Gene Kelly', ""Donald O'Connor"", 'Debbie Reynolds', 'Jean Hagen', 'Millard Mitchell', 'Cyd Charisse', 'Douglas Fowley', 'Rita Moreno', 'Dawn Addams', 'John Albright', 'Betty Allen', 'Sue Allen', 'Marie Ardell', 'Bette Arlen', 'David Bair', 'Jimmy Bates', 'Marcella Becker', 'Margaret Bert', 'Madge Blake', 'Gail Bonney', 'Chet Brandenburg', 'Gwen Carter', 'Bill Chatham', 'Lyle Clark', 'Mae Clarke', 'Dorinda Clifton', 'Harry Cody', 'Chick Collins', 'Pat Conway', 'Jeanne Coyne', 'Ruby C. Currie', 'Fred Datig Jr.', 'Bert Davidson', 'Robert Dayo', 'Patricia Denise', 'Kay Deslys', 'Gloria DeWerd', 'John Dodsworth', 'King Donovan', 'Michael Dugan', 'Phil Dunham', 'Helen Eby-Rock', 'Marietta Elliott', 'Richard Emory', 'Betty Erbes', 'Charles Evans', 'Luigi Faccuito', 'Tommy Farrell', 'Don Fields', 'Ernie Flatt', 'Bess Flowers', 'George Ford', 'Robert Fortier', 'Dan Foster', 'Robert Foulk', 'Clair Freeman', 'Kathleen Freeman', 'Lance Fuller', 'Jeanne Gail', 'Glen Gallagher', 'Jon Gardner', 'Diane Garrett', 'Jack George', 'John George', 'Shirley Glickman', 'Mickey Golden', 'Inez Gorman', 'A. Cameron Grant', 'Beatrice Gray', 'Marion Gray', 'Robert Haines', 'William Hamel', 'Betty Hannon', 'Sam Harris', 'Timmy Hawkins', 'Jack Hendricks', 'Lars Hensen', 'Dean Henson', 'Jean Heremans', 'Stuart Holmes', 'Joyce Horne', 'Don Hulbert', 'Frank Hyers', 'Patricia Jackson', 'Ivor James', 'Morgan Jones', 'David Kasday', 'Jan Kayne', 'Jimmy Kelly', 'Kenner G. Kemp', 'Mike Lally', 'Judy Landon', 'Joi Lansing', 'Janet Lavis', 'Virginia Lee', 'William F. Leicester', 'Peggy Leon', 'Diki Lerner', 'Bill Lewin', 'Sylvia Lewis', 'John Logan', 'Leon Lontoc', 'Shirley Lopez', 'Joan Maloney', 'Paul Maxey', 'Dorothy McCarty', 'Ann McCrea', 'Philo McCullough', 'Johnny McGovern', 'Joseph Mell', 'Sheila Meyers', 'Carl Milletaire', 'Gloria Moore', 'Marilyn Moore', 'Forbes Murray', 'Peggy Murray', 'Sally Musick', 'Anne Neyland', 'Ruth Packard', 'Dorothy Patrick', 'Allen Pinson', ""'Snub' Pollard"", 'Angi O. Poulos', 'Charles Regan', 'Shirley Jean Rickert', 'Joanne Rio', 'Joel Robinson', 'Joette Robinson', 'Tony Rocke', 'Victor Romito', 'Dennis Ross', 'Paul Salata', 'Cosmo Sardo', 'Audrey Saunders', 'Russell Saunders', 'William Schallert', 'Phil Schumacher', 'Betty Scott', 'David Sharpe', 'Elaine Stewart', 'Ben Strobach', 'Brick Sullivan', 'Allen Sutherland', 'Julius Tannen', 'Harry Tenbrook', 'Jimmy Thompson', 'Dee Turnell', 'Lana Turner', 'Tyra Vaughn', 'Tommy Walker', 'Audrey Washburn', 'Bobby Watson', 'Chalky Williams', 'Robert B. Williams', 'Wilson Wood', 'Adam York', 'Norma Zimmer']","['Comedy', 'Musical', 'Romance']",http://www.imdb.com/title/tt0045152/
Inglourious Basterds,"['Brad Pitt', 'Mélanie Laurent', 'Christoph Waltz', 'Eli Roth', 'Michael Fassbender', 'Diane Kruger', 'Daniel Brühl', 'Til Schweiger', 'Gedeon Burkhard', 'Jacky Ido', 'B.J. Novak', 'Omar Doom', 'August Diehl', 'Denis Ménochet', 'Sylvester Groth', 'Martin Wuttke', 'Mike Myers', 'Julie Dreyfus', 'Richard Sammel', 'Alexander Fehling', 'Rod Taylor', 'Sönke Möhring', 'Samm Levine', 'Paul Rust', 'Michael Bacall', 'Arndt Schwering-Sohnrey', 'Petra Hartung', 'Volker Michalowski', 'Ken Duken', 'Christian Berkel', 'Anne-Sophie Franck', 'Léa Seydoux', 'Tina Rodriguez', 'Lena Friedrich', 'Ludger Pistor', 'Jana Pallaske', 'Wolfgang Lindner', 'Michael Kranz', 'Rainer Bock', 'André Penvern', 'Sebastian Hülk', 'Buddy Joe Hooker', 'Carlos Fidel', 'Christian Brückner', 'Hilmar Eichhorn', 'Patrick Elias', 'Eva Löbau', 'Salvadore Brandt', 'Jasper Linnewedel', 'Wilfried Hochholdinger', 'Olivier Girard', 'Michael Scheel', 'Leo Plank', 'Andreas Tietz', 'Bo Svenson', 'Enzo G. Castellari', 'Michael August', 'Bela B.', 'Noémi Besedes', 'Alex Boden', 'Luke Burnyeat', 'Hélène Cardona', 'Guido Foehrweisser', 'Jake Garber', 'Nesti Gee', 'Claudina Hoff ter Heide', 'Samuel L. Jackson', 'Harvey Keitel', 'Frederik Klaus', 'Andrew Napier', 'Greg Nicotero', 'Niko Novick', 'Aleksandrs Petukhovs', 'Brendan Potter', 'Sabrina Rattey', 'Bea-Marie Rück', 'Daniela Schwerdt', 'Julia Smola', 'Quentin Tarantino', 'Vitus Wieser']","['Adventure', 'Drama', 'War']",http://www.imdb.com/title/tt0361748/
Full Metal Jacket,"['Matthew Modine', 'Adam Baldwin', ""Vincent D'Onofrio"", 'R. Lee Ermey', 'Dorian Harewood', 'Kevyn Major Howard', 'Arliss Howard', ""Ed O'Ross"", 'John Terry', 'Kieron Jecchinis', 'Kirk Taylor', 'Tim Colceri', 'Jon Stafford', 'Bruce Boa', 'Ian Tyler', 'Sal Lopez', 'Gary Landon Mills', 'Papillon Soo', 'Peter Edmund', 'Ngoc Le', 'Leanne Hong', 'Tan Hung Francione', ""Marcus D'Amico"", 'Costas Dino Chimona', 'Gil Kopel', 'Keith Hodiak', 'Peter Merrill', 'Herbert Norville', 'Nguyen Hue Phong', 'Duc Hu Ta', 'Martin Adams', 'Kevin Albridge', 'Del Anderson', 'Philip Bailey', 'Louis Barlotti', 'John Beddows', 'Patrick Benn', 'Steve Boucher', 'Adrian Bush', 'Tony Carey', 'Gary Cheeseman', 'Wayne Clark', 'Chris Cornibert', 'Danny Cornibert', 'John Curtis', 'John Davis', 'Harry Davies', 'Kevin Day', 'Gordon Duncan', 'Phil Elmer', 'Colin Elvis', 'Hadrian Follett', 'Sean Frank', 'David George', 'Laurie Gomes', 'Brian Goodwin', 'Nigel Goulding', 'Tony Hague', 'Steve Hands', 'Chris Harris', 'Bob Eric Hart', 'Derek Hart', 'Barry Hayes', 'Tony Hayes', 'Robin Hedgeland', 'Duncan Henry', 'Kenneth Head', 'Liam Hogan', 'Trevor Hogan', 'Luke Hogdal', 'Steve Hudson', 'Tony Howard', 'Sean Lamming', 'Dan Landin', 'Tony Leete', 'Nigel Lough', 'Terry Lowe', 'Frank McCardle', 'Gary Meyer', 'Brett Middleton', 'David Milner', 'Sean Minmagh', 'Tony Minmagh', 'John Morrison', 'Russell Mott', 'John Ness', 'Robert Nichols', 'David Perry', 'Peter Rommely', 'Pat Sands', 'Jim Sarup', 'Chris Maybach', 'Al Simpson', 'Russell Slater', 'Gary Smith', 'Roger Smith', 'Tony Smith', 'Anthony Styliano', 'Bill Thompson', 'Mike Turjansky', 'Dan Weldon', 'Dennis Wells', 'Michael Anthony Williams', 'John Wilson', 'John Wonderling', 'Stanley Kubrick', 'Vivian Kubrick', 'David Palffy', 'Ken Shane', 'John Ward']","['Drama', 'War']",http://www.imdb.com/title/tt0093058/
To Kill a Mockingbird,"['Gregory Peck', 'John Megna', 'Frank Overton', 'Rosemary Murphy', 'Ruth White', 'Brock Peters', 'Estelle Evans', 'Paul Fix', 'Collin Wilcox Paxton', 'James Anderson', 'Alice Ghostley', 'Robert Duvall', 'William Windom', 'Crahan Denton', 'Richard Hale', 'Mary Badham', 'Phillip Alford', 'R.L. Armstrong', 'Eddie Baker', 'Bobby Barber', 'John Barton', 'Audrey Betz', 'Danny Borzage', 'John Breen', 'Jess Cavin', ""Noble 'Kid' Chissell"", 'Jack Clinton', 'Steve Condit', 'May Couch', 'David Crawford', 'Frank Ellis', 'Jamie Forster', 'Charles Fredericks', 'Art Gilmore', 'Herman Hack', 'Jester Hairston', 'Chuck Hamilton', 'Kim Hamilton', 'Kim Hector', 'Michael Jeffers', 'Dick Johnstone', 'Chester Jones', 'Colin Kenny', 'Ethan Laidlaw', 'Nancy Marshall', 'Charles Morton', 'Paulene Myers', ""William H. O'Brien"", 'Charles Perry', 'Joe Ploski', 'Hugh Sanders', 'Barry Seltzer', 'Edward C. Short', 'Mabel Smaney', 'Eddie Smith', 'Cap Somers', 'George Sowards', 'Ray Spiker', 'Kim Stanley', 'Jay Sullivan', 'Kelly Thordsen', 'Arthur Tovey', 'George Tracy', 'Sailor Vincent', 'Max Wagner', 'Bill Walker', 'Joe Walls', 'Dan White', 'Guy Wilkerson', 'Chalky Williams']","['Crime', 'Drama']",http://www.imdb.com/title/tt0056592/
